timestamps,Carbon Dioxide concentration,Temperature
1543037059966,379.0,15.14
1543037058769,379.0,15.14
1543037057728,379.0,15.14
1543037056714,379.0,15.14
1543037055847,379.0,15.14
1543037054668,379.0,15.14
1543037053646,379.0,15.14
1543037052650,379.0,15.14
1543037051769,379.0,15.14
1543037050969,379.0,15.14
1543037049769,379.0,15.14
1543037049164,379.0,15.14
1543037047847,379.0,15.15
1543037046647,379.0,15.15
1543037045644,379.0,15.15
1543037044844,379.0,15.15
1543037043770,379.0,15.15
1543037042770,379.0,15.15
1543037041769,379.0,15.15
1543037040769,379.0,15.15
1543037039969,379.0,15.15
1543037038769,379.0,15.15
1543037037645,379.0,15.15
1543037036644,379.0,15.15
1543037035648,379.0,15.15
1543037034645,380.0,15.15
1543037033845,380.0,15.15
1543037032645,380.0,15.16
1543037031646,380.0,15.16
1543037030648,380.0,15.16
1543037030072,380.0,15.16
1543037029168,380.0,15.16
1543037027768,379.0,15.16
1543037026645,379.0,15.16
1543037025652,379.0,15.16
1543037024646,379.0,15.16
1543037023646,379.0,15.16
1543037023057,379.0,15.16
1543037021650,379.0,15.16
1543037020578,379.0,15.16
1543037019569,379.0,15.16
1543037018568,379.0,15.16
1543037017568,379.0,15.16
1543037016926,379.0,15.16
1543037015567,379.0,15.17
1543037014569,380.0,15.17
1543037013568,380.0,15.17
1543037012848,380.0,15.17
1543037011845,380.0,15.17
1543037010817,380.0,15.17
1543037010075,380.0,15.17
1543037008768,380.0,15.17
1543037007737,380.0,15.17
1543037006717,380.0,15.17
1543037005767,380.0,15.17
1543037004712,380.0,15.18
1543037003665,380.0,15.18
1543037002644,380.0,15.18
1543037001646,380.0,15.18
1543037000847,380.0,15.18
1543036999645,380.0,15.18
1543036998565,380.0,15.18
1543036997567,380.0,15.18
1543036996567,380.0,15.18
1543036995567,380.0,15.18
1543036994766,380.0,15.19
1543036993966,380.0,15.19
1543036992766,380.0,15.19
1543036992166,380.0,15.19
1543036991045,381.0,15.19
1543036989846,381.0,15.19
1543036988645,381.0,15.19
1543036987567,381.0,15.19
1543036986565,381.0,15.19
1543036985564,381.0,15.19
1543036984566,381.0,15.19
1543036983766,381.0,15.19
1543036982566,380.0,15.2
1543036981565,380.0,15.2
1543036980565,380.0,15.2
1543036979649,380.0,15.2
1543036978846,380.0,15.2
1543036977647,380.0,15.2
1543036976566,380.0,15.2
1543036975565,380.0,15.2
1543036974565,380.0,15.2
1543036973565,380.0,15.2
1543036972784,380.0,15.2
1543036971566,380.0,15.21
1543036970566,380.0,15.21
1543036969566,380.0,15.21
1543036968650,380.0,15.21
1543036967974,380.0,15.21
1543036966645,380.0,15.21
1543036965565,380.0,15.21
1543036964564,380.0,15.21
1543036963565,380.0,15.21
1543036962564,380.0,15.21
1543036961824,380.0,15.21
1543036960981,380.0,15.21
1543036959773,380.0,15.21
1543036958771,380.0,15.22
1543036957732,380.0,15.22
1543036956850,380.0,15.22
1543036955710,380.0,15.22
1543036954672,380.0,15.22
1543036953653,380.0,15.22
1543036952634,380.0,15.22
1543036951614,379.0,15.22
1543036950769,379.0,15.22
1543036949564,379.0,15.22
1543036948564,379.0,15.22
1543036947523,379.0,15.22
1543036946647,379.0,15.22
1543036945847,379.0,15.22
1543036944771,379.0,15.22
1543036944069,379.0,15.22
1543036942783,379.0,15.22
1543036941655,379.0,15.22
1543036940844,379.0,15.22
1543036939646,378.0,15.22
1543036938459,378.0,15.22
1543036937564,378.0,15.22
1543036936565,378.0,15.22
1543036935564,378.0,15.22
1543036934770,378.0,15.22
1543036933564,378.0,15.22
1543036932451,378.0,15.22
1543036931669,378.0,15.22
1543036930443,378.0,15.22
1543036929455,378.0,15.22
1543036928644,378.0,15.22
1543036927444,378.0,15.22
1543036926446,378.0,15.22
1543036925446,378.0,15.22
1543036924565,378.0,15.22
1543036923767,378.0,15.22
1543036922565,378.0,15.22
1543036921446,378.0,15.22
1543036920445,378.0,15.22
1543036919445,378.0,15.22
1543036918444,378.0,15.22
1543036917644,378.0,15.22
1543036916446,378.0,15.22
1543036915449,378.0,15.22
1543036914445,378.0,15.22
1543036913965,378.0,15.22
1543036912907,378.0,15.22
1543036911562,378.0,15.22
1543036910445,377.0,15.22
1543036909444,377.0,15.22
1543036908443,377.0,15.22
1543036907707,377.0,15.22
1543036906705,377.0,15.22
1543036905660,377.0,15.22
1543036904965,377.0,15.22
1543036903622,377.0,15.22
1543036902581,377.0,15.22
1543036901762,377.0,15.23
1543036900562,377.0,15.23
1543036899532,376.0,15.23
1543036898511,376.0,15.23
1543036897506,376.0,15.23
1543036896878,376.0,15.23
1543036895647,376.0,15.23
1543036894446,376.0,15.23
1543036893446,376.0,15.23
1543036892447,376.0,15.23
1543036891562,376.0,15.23
1543036890761,376.0,15.24
1543036889561,376.0,15.24
1543036888445,376.0,15.24
1543036887562,376.0,15.24
1543036886647,375.0,15.24
1543036885847,375.0,15.24
1543036884651,375.0,15.24
1543036883445,375.0,15.24
1543036882446,375.0,15.25
1543036881382,375.0,15.25
1543036880379,375.0,15.25
1543036879761,375.0,15.25
1543036878561,375.0,15.25
1543036877368,375.0,15.25
1543036876364,375.0,15.26
1543036875371,375.0,15.26
1543036874872,375.0,15.26
1543036873645,375.0,15.26
1543036872445,375.0,15.26
1543036871361,375.0,15.27
1543036870360,375.0,15.27
1543036869360,375.0,15.27
1543036868360,375.0,15.27
1543036867560,375.0,15.27
1543036866361,375.0,15.27
1543036865570,375.0,15.28
1543036864360,375.0,15.28
1543036863872,375.0,15.28
1543036862853,375.0,15.28
1543036861445,375.0,15.28
1543036860360,375.0,15.28
1543036859359,375.0,15.29
1543036858359,375.0,15.29
1543036857359,375.0,15.29
1543036856728,375.0,15.29
1543036855358,375.0,15.29
1543036854358,375.0,15.29
1543036853358,375.0,15.3
1543036852617,375.0,15.3
1543036851646,375.0,15.3
1543036850565,375.0,15.3
1543036849556,375.0,15.3
1543036848525,375.0,15.31
1543036847514,375.0,15.31
1543036846502,375.0,15.31
1543036845557,375.0,15.32
1543036844466,375.0,15.32
1543036843446,375.0,15.32
1543036842426,375.0,15.32
1543036841446,375.0,15.33
1543036840645,375.0,15.33
1543036839443,375.0,15.33
1543036838356,375.0,15.33
1543036837454,375.0,15.34
1543036836555,375.0,15.34
1543036835754,375.0,15.34
1543036834554,375.0,15.34
1543036833356,375.0,15.34
1543036832356,375.0,15.34
1543036831356,375.0,15.35
1543036830445,375.0,15.35
1543036829645,375.0,15.35
1543036828444,375.0,15.35
1543036827355,375.0,15.36
1543036826355,375.0,15.36
1543036825355,375.0,15.36
1543036824355,375.0,15.36
1543036823555,375.0,15.37
1543036822357,375.0,15.37
1543036821354,375.0,15.38
1543036820355,375.0,15.38
1543036819446,375.0,15.38
1543036818646,375.0,15.39
1543036817445,375.0,15.39
1543036816299,375.0,15.39
1543036815299,375.0,15.39
1543036814299,374.0,15.4
1543036813360,374.0,15.4
1543036812556,374.0,15.4
1543036811355,374.0,15.4
1543036810471,374.0,15.41
1543036809274,374.0,15.41
1543036808872,374.0,15.41
1543036807804,374.0,15.41
1543036806445,374.0,15.41
1543036805268,374.0,15.41
1543036804261,374.0,15.42
1543036803259,374.0,15.42
1543036802769,374.0,15.42
1543036801698,374.0,15.42
1543036800355,374.0,15.42
1543036799254,374.0,15.42
1543036798250,374.0,15.43
1543036797248,374.0,15.43
1543036796245,374.0,15.43
1543036795498,374.0,15.43
1543036794498,374.0,15.43
1543036793772,374.0,15.43
1543036792442,374.0,15.44
1543036791431,374.0,15.44
1543036790553,374.0,15.44
1543036789371,374.0,15.44
1543036788353,375.0,15.44
1543036787445,375.0,15.44
1543036786321,375.0,15.44
1543036785301,375.0,15.44
1543036784445,375.0,15.45
1543036783298,375.0,15.45
1543036782252,375.0,15.45
1543036781353,375.0,15.45
1543036780353,375.0,15.45
1543036779552,375.0,15.45
1543036778354,375.0,15.46
1543036777242,375.0,15.46
1543036776245,375.0,15.46
1543036775245,375.0,15.46
1543036774248,375.0,15.46
1543036773446,375.0,15.46
1543036772245,375.0,15.47
1543036771244,375.0,15.47
1543036770244,375.0,15.47
1543036769356,375.0,15.47
1543036768552,375.0,15.47
1543036767352,375.0,15.47
1543036766245,375.0,15.47
1543036765244,375.0,15.47
1543036764245,375.0,15.47
1543036763246,375.0,15.47
1543036762443,375.0,15.47
1543036761242,375.0,15.47
1543036760248,375.0,15.47
1543036759243,375.0,15.47
1543036758768,375.0,15.47
1543036757772,375.0,15.47
1543036756352,375.0,15.47
1543036755242,375.0,15.47
1543036754243,375.0,15.47
1543036753243,375.0,15.47
1543036752248,375.0,15.47
1543036751660,375.0,15.47
1543036750243,375.0,15.48
1543036749172,375.0,15.48
1543036748175,375.0,15.48
1543036747561,375.0,15.48
1543036746552,375.0,15.48
1543036745520,375.0,15.48
1543036744168,375.0,15.48
1543036743165,375.0,15.48
1543036742164,375.0,15.48
1543036741430,375.0,15.48
1543036740445,375.0,15.48
1543036739369,375.0,15.48
1543036738353,375.0,15.48
1543036737352,375.0,15.48
1543036736321,375.0,15.48
1543036735301,375.0,15.48
1543036734352,375.0,15.48
1543036733296,375.0,15.49
1543036732260,375.0,15.49
1543036731244,376.0,15.49
1543036730244,376.0,15.49
1543036729444,376.0,15.49
1543036728243,376.0,15.49
1543036727152,376.0,15.49
1543036726151,376.0,15.49
1543036725151,376.0,15.5
1543036724152,376.0,15.5
1543036723352,376.0,15.5
1543036722151,376.0,15.5
1543036721151,376.0,15.5
1543036720151,376.0,15.5
1543036719244,376.0,15.5
1543036718443,376.0,15.5
1543036717244,376.0,15.51
1543036716151,376.0,15.51
1543036715152,376.0,15.51
1543036714152,376.0,15.51
1543036713151,376.0,15.51
1543036712351,376.0,15.52
1543036711156,376.0,15.52
1543036710152,376.0,15.52
1543036709152,376.0,15.52
1543036708671,376.0,15.52
1543036707452,376.0,15.52
1543036706243,376.0,15.52
1543036705150,376.0,15.52
1543036704155,376.0,15.52
1543036703369,376.0,15.52
1543036702569,376.0,15.52
1543036701350,376.0,15.52
1543036700150,376.0,15.52
1543036699150,376.0,15.52
1543036698150,376.0,15.52
1543036697244,376.0,15.52
1543036696550,376.0,15.52
1543036695518,376.0,15.52
1543036694774,376.0,15.52
1543036693494,376.0,15.52
1543036692494,376.0,15.52
1543036691447,376.0,15.52
1543036690429,376.0,15.52
1543036689419,376.0,15.52
1543036688670,376.0,15.52
1543036687368,376.0,15.52
1543036686550,376.0,15.52
1543036685357,376.0,15.52
1543036684309,376.0,15.53
1543036683298,376.0,15.53
1543036682369,376.0,15.53
1543036681769,376.0,15.53
1543036680443,376.0,15.53
1543036679243,376.0,15.53
1543036678217,376.0,15.53
1543036677198,376.0,15.53
1543036676159,376.0,15.53
1543036675149,376.0,15.53
1543036674351,377.0,15.53
1543036673152,377.0,15.53
1543036672093,377.0,15.53
1543036671148,377.0,15.53
1543036670243,377.0,15.53
1543036669442,377.0,15.53
1543036668242,377.0,15.54
1543036667055,377.0,15.54
1543036666056,377.0,15.54
1543036665060,377.0,15.54
1543036664149,377.0,15.54
1543036663349,377.0,15.54
1543036662149,377.0,15.54
1543036661057,377.0,15.54
1543036660056,377.0,15.54
1543036659058,377.0,15.54
1543036658066,377.0,15.54
1543036657241,377.0,15.54
1543036656062,377.0,15.54
1543036655279,377.0,15.54
1543036654046,377.0,15.55
1543036653148,377.0,15.55
1543036652348,377.0,15.55
1543036651148,377.0,15.55
1543036650048,377.0,15.55
1543036649043,377.0,15.55
1543036648043,377.0,15.55
1543036647041,377.0,15.55
1543036646247,377.0,15.55
1543036645043,377.0,15.55
1543036644611,377.0,15.55
1543036644515,377.0,15.55
1543036643879,377.0,15.55
1543036642010,377.0,15.55
1543036640987,377.0,15.55
1543036640684,377.0,15.55
1543036638970,377.0,15.55
1543036637356,378.0,15.56
1543036636443,378.0,15.56
1543036635346,378.0,15.56
1543036634304,378.0,15.56
1543036633487,378.0,15.56
1543036632291,378.0,15.56
1543036631254,378.0,15.56
1543036630347,378.0,15.56
1543036629224,378.0,15.56
1543036628205,378.0,15.56
1543036627369,378.0,15.56
1543036626147,378.0,15.56
1543036625147,378.0,15.56
1543036624244,378.0,15.56
1543036623096,378.0,15.57
1543036622093,378.0,15.57
1543036621056,378.0,15.57
1543036620147,378.0,15.57
1543036619348,378.0,15.57
1543036618149,378.0,15.57
1543036617044,378.0,15.57
1543036616045,378.0,15.57
1543036615043,378.0,15.57
1543036614044,378.0,15.57
1543036613476,378.0,15.57
1543036612043,378.0,15.57
1543036611273,378.0,15.58
1543036610045,378.0,15.58
1543036609153,378.0,15.58
1543036608349,378.0,15.58
1543036607148,378.0,15.58
1543036605974,378.0,15.58
1543036604978,378.0,15.58
1543036603969,378.0,15.58
1543036603044,378.0,15.58
1543036602245,378.0,15.58
1543036601050,378.0,15.58
1543036599965,378.0,15.58
1543036598961,378.0,15.58
1543036597959,378.0,15.58
1543036596963,378.0,15.58
1543036596148,378.0,15.58
1543036594953,378.0,15.58
1543036593979,378.0,15.58
1543036593615,378.0,15.59
1543036593549,378.0,15.59
1543036593484,378.0,15.59
1543036593420,378.0,15.59
1543036592689,378.0,15.59
1543036590672,378.0,15.59
1543036588875,378.0,15.59
1543036586848,378.0,15.59
1543036585836,378.0,15.59
1543036584824,378.0,15.59
1543036583809,378.0,15.59
1543036582770,378.0,15.59
1543036581443,378.0,15.59
1543036580244,378.0,15.59
1543036579216,378.0,15.59
1543036578196,377.0,15.59
1543036577480,377.0,15.59
1543036576147,377.0,15.59
1543036575148,377.0,15.59
1543036574166,377.0,15.59
1543036573092,377.0,15.59
1543036572092,377.0,15.6
1543036571044,377.0,15.6
1543036570042,377.0,15.6
1543036569243,377.0,15.6
1543036568045,377.0,15.6
1543036566947,377.0,15.6
1543036565947,377.0,15.6
1543036564948,377.0,15.6
1543036563946,377.0,15.6
1543036563169,377.0,15.6
1543036561947,377.0,15.6
1543036560952,377.0,15.6
1543036559954,377.0,15.6
1543036559043,377.0,15.6
1543036558242,377.0,15.6
1543036557041,377.0,15.61
1543036555951,377.0,15.61
1543036554946,377.0,15.61
1543036553946,377.0,15.61
1543036552947,377.0,15.61
1543036552159,377.0,15.61
1543036550946,377.0,15.61
1543036549947,377.0,15.61
1543036548947,377.0,15.62
1543036548046,377.0,15.62
1543036547242,377.0,15.62
1543036546042,377.0,15.62
1543036544946,377.0,15.62
1543036543948,377.0,15.62
1543036543276,377.0,15.62
1543036543212,377.0,15.62
1543036542601,377.0,15.63
1543036541574,377.0,15.63
1543036539891,377.0,15.63
1543036538313,377.0,15.64
1543036537347,377.0,15.64
1543036536489,377.0,15.64
1543036534957,377.0,15.64
1543036533890,377.0,15.64
1543036533104,377.0,15.64
1543036532090,377.0,15.65
1543036531243,377.0,15.65
1543036530044,377.0,15.65
1543036529024,377.0,15.66
1543036528003,377.0,15.66
1543036526965,377.0,15.66
1543036525954,377.0,15.66
1543036525162,377.0,15.66
1543036523946,377.0,15.66
1543036522894,377.0,15.67
1543036522171,377.0,15.67
1543036521043,377.0,15.67
1543036520243,377.0,15.67
1543036519041,377.0,15.67
1543036517853,377.0,15.67
1543036516860,377.0,15.67
1543036515851,377.0,15.67
1543036514945,377.0,15.68
1543036514155,377.0,15.68
1543036512951,377.0,15.68
1543036511845,377.0,15.68
1543036510851,377.0,15.68
1543036509842,377.0,15.68
1543036508841,377.0,15.68
1543036508042,377.0,15.68
1543036506841,377.0,15.69
1543036505841,377.0,15.69
1543036504844,377.0,15.69
1543036503945,377.0,15.69
1543036503158,377.0,15.69
1543036501945,377.0,15.69
1543036500843,377.0,15.69
1543036499844,377.0,15.7
1543036498847,377.0,15.7
1543036497845,377.0,15.7
1543036497042,377.0,15.7
1543036495842,377.0,15.7
1543036495317,377.0,15.7
1543036494681,377.0,15.7
1543036493345,377.0,15.71
1543036492289,377.0,15.71
1543036490957,377.0,15.71
1543036489842,377.0,15.71
1543036488841,377.0,15.71
1543036487842,377.0,15.71
1543036487090,377.0,15.71
1543036486090,377.0,15.71
1543036485042,377.0,15.71
1543036484024,377.0,15.71
1543036483004,377.0,15.72
1543036481994,377.0,15.72
1543036481145,377.0,15.72
1543036479945,377.0,15.72
1543036478913,377.0,15.72
1543036477892,377.0,15.72
1543036476890,377.0,15.72
1543036475855,377.0,15.73
1543036475042,377.0,15.73
1543036473844,377.0,15.73
1543036472842,377.0,15.73
1543036471843,377.0,15.73
1543036470944,377.0,15.73
1543036470145,377.0,15.73
1543036468944,377.0,15.73
1543036467842,377.0,15.73
1543036466842,377.0,15.73
1543036465777,377.0,15.74
1543036464842,377.0,15.74
1543036464042,377.0,15.74
1543036462843,377.0,15.74
1543036461841,377.0,15.74
1543036461074,377.0,15.74
1543036459944,377.0,15.74
1543036459153,377.0,15.74
1543036457954,377.0,15.74
1543036456772,377.0,15.74
1543036455771,377.0,15.75
1543036454775,377.0,15.75
1543036453842,377.0,15.75
1543036453041,377.0,15.75
1543036451841,377.0,15.75
1543036450760,377.0,15.75
1543036449772,377.0,15.75
1543036448757,377.0,15.75
1543036447762,377.0,15.75
1543036446945,377.0,15.75
1543036445761,377.0,15.75
1543036444754,377.0,15.75
1543036444217,377.0,15.75
1543036443476,377.0,15.75
1543036442193,377.0,15.75
1543036440842,377.0,15.75
1543036439744,377.0,15.76
1543036438744,377.0,15.76
1543036437747,377.0,15.76
1543036436993,377.0,15.76
1543036435952,377.0,15.76
1543036434944,377.0,15.76
1543036433911,377.0,15.76
1543036432891,377.0,15.76
1543036431888,377.0,15.76
1543036431041,377.0,15.76
1543036429840,377.0,15.76
1543036428820,377.0,15.76
1543036427793,377.0,15.76
1543036426752,377.0,15.76
1543036425743,377.0,15.76
1543036424952,377.0,15.76
1543036423746,377.0,15.76
1543036422745,377.0,15.76
1543036421744,377.0,15.76
1543036420840,378.0,15.76
1543036420042,378.0,15.76
1543036418840,378.0,15.76
1543036417762,378.0,15.76
1543036416752,377.0,15.77
1543036415745,377.0,15.77
1543036414745,377.0,15.77
1543036413943,377.0,15.77
1543036412744,377.0,15.77
1543036411744,377.0,15.77
1543036410743,377.0,15.77
1543036409840,377.0,15.77
1543036409040,377.0,15.77
1543036407842,378.0,15.77
1543036406750,378.0,15.78
1543036405754,378.0,15.78
1543036404743,378.0,15.78
1543036403743,378.0,15.78
1543036402944,378.0,15.78
1543036401744,378.0,15.78
1543036400751,378.0,15.78
1543036399743,378.0,15.78
1543036399278,378.0,15.78
1543036398192,378.0,15.78
1543036396840,378.0,15.79
1543036395687,378.0,15.79
1543036394687,378.0,15.79
1543036393687,378.0,15.79
1543036392746,378.0,15.79
1543036392087,378.0,15.79
1543036391041,378.0,15.8
1543036390278,378.0,15.8
1543036389049,378.0,15.8
1543036387960,378.0,15.8
1543036386944,378.0,15.8
1543036385942,378.0,15.8
1543036384901,378.0,15.8
1543036384172,378.0,15.8
1543036382887,378.0,15.81
1543036382042,378.0,15.81
1543036380841,378.0,15.81
1543036379811,378.0,15.81
1543036378791,378.0,15.81
1543036377751,378.0,15.81
1543036376745,378.0,15.81
1543036375944,378.0,15.81
1543036374746,379.0,15.82
1543036373687,379.0,15.82
1543036372705,379.0,15.82
1543036371649,379.0,15.82
1543036370646,379.0,15.82
1543036369843,380.0,15.82
1543036368658,380.0,15.82
1543036367650,380.0,15.82
1543036366643,380.0,15.82
1543036365753,380.0,15.83
1543036364946,380.0,15.83
1543036363754,380.0,15.83
1543036362642,380.0,15.83
1543036361642,380.0,15.83
1543036360641,380.0,15.83
1543036359641,380.0,15.83
1543036358841,380.0,15.83
1543036357642,380.0,15.84
1543036356642,380.0,15.84
1543036355642,380.0,15.84
1543036354743,380.0,15.84
1543036353943,380.0,15.84
1543036352743,380.0,15.84
1543036351641,380.0,15.84
1543036350643,380.0,15.84
1543036349641,380.0,15.84
1543036348642,380.0,15.84
1543036347842,380.0,15.84
1543036346643,380.0,15.85
1543036345642,380.0,15.85
1543036345017,380.0,15.85
1543036344372,380.0,15.85
1543036343085,380.0,15.85
1543043541460,384.0,10.16
1543043540659,384.0,10.16
1543043539458,384.0,10.17
1543043538458,384.0,10.17
1543043537458,384.0,10.17
1543043536547,384.0,10.17
1543043535746,384.0,10.17
1543043534545,384.0,10.17
1543043533459,384.0,10.17
1543043532459,384.0,10.17
1543043531459,384.0,10.17
1543043530459,384.0,10.17
1543043529658,384.0,10.17
1543043528458,384.0,10.17
1543043527458,384.0,10.17
1543043526458,384.0,10.17
1543043525546,384.0,10.17
1543043524872,384.0,10.17
1543043523546,384.0,10.18
1543043522457,384.0,10.18
1543043521457,384.0,10.18
1543043520457,384.0,10.18
1543043519458,384.0,10.18
1543043518713,384.0,10.18
1543043517713,384.0,10.18
1543043516971,384.0,10.18
1543043515658,384.0,10.18
1543043514658,384.0,10.18
1543043513747,384.0,10.18
1543043512591,384.0,10.18
1543043511571,384.0,10.18
1543043510531,384.0,10.18
1543043509514,384.0,10.18
1543043508511,384.0,10.18
1543043507656,384.0,10.18
1543043506461,384.0,10.18
1543043505458,384.0,10.18
1543043504458,384.0,10.18
1543043503544,384.0,10.18
1543043502758,383.0,10.18
1543043501551,383.0,10.18
1543043500370,383.0,10.19
1543043499377,383.0,10.19
1543043498380,382.0,10.19
1543043497457,382.0,10.19
1543043496658,382.0,10.19
1543043495455,382.0,10.19
1543043494368,383.0,10.19
1543043493361,383.0,10.19
1543043492359,383.0,10.19
1543043491356,383.0,10.19
1543043490548,383.0,10.19
1543043489355,383.0,10.19
1543043488351,383.0,10.2
1543043487350,383.0,10.2
1543043486455,383.0,10.2
1543043485656,383.0,10.2
1543043484457,383.0,10.2
1543043483343,383.0,10.2
1543043482344,383.0,10.2
1543043481343,383.0,10.21
1543043480344,383.0,10.21
1543043479545,383.0,10.21
1543043478345,383.0,10.21
1543043477344,383.0,10.21
1543043476710,383.0,10.21
1543043476067,383.0,10.21
1543043474790,383.0,10.21
1543043473456,383.0,10.21
1543043472344,383.0,10.21
1543043471353,383.0,10.21
1543043470352,383.0,10.22
1543043469346,383.0,10.22
1543043468590,383.0,10.22
1543043467570,383.0,10.22
1543043466869,383.0,10.22
1543043465510,383.0,10.22
1543043464511,383.0,10.22
1543043463656,383.0,10.22
1543043462456,383.0,10.22
1543043461456,383.0,10.22
1543043460410,383.0,10.22
1543043459389,383.0,10.22
1543043458369,383.0,10.23
1543043457546,383.0,10.23
1543043456346,383.0,10.23
1543043455345,383.0,10.23
1543043454343,383.0,10.23
1543043453456,383.0,10.23
1543043452655,383.0,10.23
1543043451455,383.0,10.23
1543043450344,383.0,10.23
1543043449347,383.0,10.24
1543043448344,383.0,10.24
1543043447346,383.0,10.24
1543043446560,383.0,10.24
1543043445348,383.0,10.24
1543043444346,383.0,10.24
1543043443342,383.0,10.24
1543043442455,383.0,10.24
1543043441655,383.0,10.24
1543043440455,383.0,10.24
1543043439279,383.0,10.25
1543043438275,383.0,10.25
1543043437278,383.0,10.25
1543043436343,383.0,10.25
1543043435546,383.0,10.25
1543043434342,383.0,10.25
1543043433272,383.0,10.25
1543043432711,383.0,10.25
1543043432068,383.0,10.26
1543043430789,383.0,10.26
1543043429454,383.0,10.26
1543043428259,383.0,10.26
1543043427256,383.0,10.26
1543043426254,383.0,10.26
1543043425344,383.0,10.26
1543043424588,383.0,10.26
1543043423568,384.0,10.26
1543043422868,384.0,10.26
1543043421510,384.0,10.26
1543043420510,384.0,10.26
1543043419655,384.0,10.27
1543043418457,384.0,10.27
1543043417456,384.0,10.27
1543043416769,384.0,10.27
1543043415388,384.0,10.27
1543043414369,384.0,10.27
1543043413545,384.0,10.27
1543043412347,384.0,10.27
1543043411309,384.0,10.27
1543043410268,384.0,10.27
1543043409254,384.0,10.28
1543043408254,384.0,10.28
1543043407455,384.0,10.28
1543043406253,384.0,10.28
1543043405253,384.0,10.28
1543043404254,384.0,10.28
1543043403342,384.0,10.28
1543043402542,384.0,10.28
1543043401242,384.0,10.28
1543043400258,384.0,10.29
1543043399254,384.0,10.29
1543043398254,384.0,10.29
1543043397254,384.0,10.29
1543043396458,384.0,10.29
1543043395253,384.0,10.29
1543043394253,384.0,10.29
1543043393253,384.0,10.29
1543043392347,383.0,10.29
1543043391543,383.0,10.29
1543043390342,383.0,10.3
1543043389252,383.0,10.3
1543043388252,383.0,10.3
1543043387253,383.0,10.3
1543043386254,383.0,10.3
1543043385453,383.0,10.3
1543043384254,383.0,10.3
1543043383253,383.0,10.3
1543043382253,383.0,10.3
1543043381343,383.0,10.3
1543043380587,383.0,10.31
1543043379770,383.0,10.31
1543043378873,383.0,10.31
1543043377509,383.0,10.31
1543043376509,384.0,10.31
1543043375544,384.0,10.31
1543043374453,385.0,10.31
1543043373453,385.0,10.31
1543043372770,385.0,10.31
1543043371453,385.0,10.31
1543043370653,385.0,10.32
1543043369452,385.0,10.32
1543043368319,386.0,10.32
1543043367308,386.0,10.32
1543043366266,386.0,10.32
1543043365344,386.0,10.32
1543043364541,386.0,10.32
1543043363341,386.0,10.32
1543043362254,386.0,10.32
1543043361253,386.0,10.32
1543043360253,386.0,10.32
1543043359253,386.0,10.32
1543043358452,386.0,10.32
1543043357252,386.0,10.32
1543043356175,386.0,10.32
1543043355167,386.0,10.32
1543043354166,386.0,10.32
1543043353544,386.0,10.32
1543043352343,386.0,10.32
1543043351163,386.0,10.32
1543043350160,386.0,10.32
1543043349157,386.0,10.33
1543043348252,386.0,10.33
1543043347456,386.0,10.33
1543043346252,386.0,10.33
1543043345151,386.0,10.33
1543043344151,386.0,10.33
1543043343159,385.0,10.33
1543043342145,385.0,10.33
1543043341350,385.0,10.33
1543043340142,385.0,10.33
1543043339146,385.0,10.33
1543043338141,385.0,10.33
1543043337670,385.0,10.33
1543043336652,385.0,10.33
1543043335252,385.0,10.33
1543043334142,385.0,10.33
1543043333142,385.0,10.33
1543043332149,385.0,10.33
1543043331145,385.0,10.33
1543043330506,385.0,10.33
1543043329144,385.0,10.33
1543043328142,385.0,10.33
1543043327143,385.0,10.33
1543043326422,385.0,10.33
1543043325450,385.0,10.33
1543043324374,385.0,10.33
1543043323356,385.0,10.33
1543043322315,385.0,10.33
1543043321342,385.0,10.33
1543043320541,385.0,10.33
1543043319342,384.0,10.33
1543043318251,384.0,10.33
1543043317251,384.0,10.33
1543043316205,384.0,10.33
1543043315250,384.0,10.33
1543043314451,384.0,10.33
1543043313251,384.0,10.33
1543043312141,384.0,10.33
1543043311143,384.0,10.33
1543043310141,384.0,10.33
1543043309140,384.0,10.33
1543043308341,383.0,10.33
1543043307140,383.0,10.33
1543043306139,383.0,10.33
1543043305142,383.0,10.33
1543043304251,383.0,10.33
1543043303451,383.0,10.33
1543043302251,383.0,10.33
1543043301148,383.0,10.33
1543043300141,383.0,10.33
1543043299148,383.0,10.33
1543043298140,383.0,10.33
1543043297342,383.0,10.33
1543043296143,383.0,10.34
1543043295072,383.0,10.34
1543043294513,383.0,10.34
1543043293902,383.0,10.34
1543043292705,383.0,10.34
1543043291249,383.0,10.34
1543043290071,382.0,10.34
1543043289073,382.0,10.34
1543043288064,382.0,10.34
1543043287140,382.0,10.34
1543043286452,382.0,10.34
1543043286052,382.0,10.34
1543043284251,382.0,10.34
1543043283214,381.0,10.34
1543043282193,381.0,10.34
1543043281174,381.0,10.34
1543043280251,381.0,10.34
1543043279115,381.0,10.34
1543043278417,381.0,10.34
1543043277776,381.0,10.34
1543043276545,381.0,10.34
1543043275341,381.0,10.34
1543043274141,381.0,10.34
1543043273050,381.0,10.34
1543043272144,381.0,10.35
1543043271251,381.0,10.35
1543043270451,381.0,10.35
1543043269251,381.0,10.35
1543043268051,381.0,10.35
1543043267050,381.0,10.35
1543043266052,381.0,10.35
1543043265141,381.0,10.35
1543043264350,381.0,10.35
1543043263150,381.0,10.35
1543043262050,381.0,10.35
1543043261050,381.0,10.35
