Timestamps,Temperature_Bench1,Carbon Dioxide concentration_Bench1,Temperature_Ceiling1,is_anomaly,neg_log_anomaly_score
1543025479857,33.18,366.0,36.91,0.0,-10.813063080344296
1543025479857,33.18,366.0,36.91,0.0,-10.811424503166863
1543025479857,33.18,366.0,36.91,0.0,-10.815540562863383
1543025479857,33.18,366.0,36.91,0.0,-10.808822495704126
1543025479857,33.18,366.0,36.91,0.0,-10.823212355442893
1543025479857,33.18,366.0,36.91,0.0,-10.811225146507033
1543025479857,33.18,366.0,36.91,0.0,-10.822507003836964
1543025479857,33.18,366.0,36.91,0.0,-10.840087026624262
1543025479857,33.18,366.0,36.91,0.0,-10.813938283398048
1543025479857,33.18,366.0,36.91,0.0,-10.818307855480938
1543025479857,33.18,366.0,36.91,0.0,-10.82438091237939
1543025479857,33.18,366.0,36.91,0.0,-10.836463498685552
1543025479857,33.18,366.0,36.91,0.0,-10.822593147584701
1543025479857,33.18,366.0,36.91,0.0,-10.83966540266602
1543025479857,33.18,366.0,36.91,0.0,-10.811710703089025
1543025479857,33.18,366.0,36.91,0.0,-10.82291931334236
1543025479857,33.18,366.0,36.91,0.0,-10.814959927791058
1543025479857,33.18,366.0,36.91,0.0,-10.820667257390186
1543025479857,33.18,366.0,36.91,0.0,-10.809386943280177
1543025479857,33.18,366.0,36.91,0.0,-10.812468113401183
1543025479857,33.18,366.0,36.91,0.0,-10.83408225038449
1543025479857,33.18,366.0,36.91,0.0,-10.828573442570669
1543025479857,33.18,366.0,36.91,0.0,-10.815694229263372
1543025479857,33.18,366.0,36.91,0.0,-10.816790140738876
1543025479857,33.18,366.0,36.91,0.0,-10.823775973991651
1543025479857,33.18,366.0,36.91,0.0,-10.82409706312908
1543025479857,33.18,366.0,36.91,0.0,-10.80547769868321
1543025479857,33.18,366.0,36.91,0.0,-10.822710467926564
1543025479857,33.18,366.0,36.91,0.0,-10.829740509010547
1543025479857,33.18,366.0,36.91,0.0,-10.793762078133774
1543025479857,33.18,366.0,36.91,0.0,-10.828418546354891
1543025479857,33.18,366.0,36.91,0.0,-10.810130638158297
1543025479857,33.18,366.0,36.91,0.0,-10.8129513772671
1543025479857,33.18,366.0,36.91,0.0,-10.817585258381918
1543025479857,33.18,366.0,36.91,0.0,-10.835957981261185
1543025479857,33.18,366.0,36.91,0.0,-10.806589811018073
1543025479857,33.18,366.0,36.91,0.0,-10.805645438100683
1543025479857,33.18,366.0,36.91,0.0,-10.823968811277588
1543025479857,33.18,366.0,36.91,0.0,-10.790211387244707
1543025479857,33.18,366.0,36.91,0.0,-10.818769441630243
1543025479857,33.18,366.0,36.91,0.0,-10.821817874318585
1543025479857,33.18,366.0,36.91,0.0,-10.833716918470202
1543025479857,33.18,366.0,36.91,0.0,-10.821548068907612
1543025479857,33.18,366.0,36.91,0.0,-10.817492608446013
1543025479857,33.18,366.0,36.91,0.0,-10.80432912790656
1543025479857,33.18,366.0,36.91,0.0,-10.836846048415259
1543025479857,33.18,366.0,36.91,0.0,-10.823678112270398
1543025479857,33.18,366.0,36.91,0.0,-10.836415370415972
1543025479857,33.18,366.0,36.91,0.0,-10.826902435109918
1543025479857,33.18,366.0,36.91,0.0,-10.841139371931037
1543025479857,33.18,366.0,36.91,0.0,-10.818015331352733
1543025479857,33.18,366.0,36.91,0.0,-10.834581718804976
1543025479857,33.18,366.0,36.91,0.0,-10.817172811566962
1543025479857,33.18,366.0,36.91,0.0,-10.825528897551397
1543025479857,33.18,366.0,36.91,0.0,-10.825766266506555
1543025479857,33.18,366.0,36.91,0.0,-10.821883063338168
1543025479857,33.18,366.0,36.91,0.0,-10.84262967667854
1543025479857,33.18,366.0,36.91,0.0,-10.804514975735607
1543025479857,33.18,366.0,36.91,0.0,-10.855579791861107
1543025479857,33.18,366.0,36.91,0.0,-10.808887891166703
1543025479857,33.18,366.0,36.91,0.0,-10.84464851013249
1543025479857,33.18,366.0,36.91,0.0,-10.811430343293994
1543025479857,33.18,366.0,36.91,0.0,-10.85199986432712
1543025479857,33.18,366.0,36.91,0.0,-10.79141336944372
1543025479857,33.18,366.0,36.91,0.0,-10.829453627301543
1543025479857,33.18,366.0,36.91,0.0,-10.805207744248742
1543025479857,33.18,366.0,36.91,0.0,-10.810642405535226
1543025479857,33.18,366.0,36.91,0.0,-10.832713317585599
1543025479857,33.18,366.0,36.91,0.0,-10.817640063402704
1543025479857,33.18,366.0,36.91,0.0,-10.808507719416058
1543025479857,33.18,366.0,36.91,0.0,-10.849746328439831
1543025479857,33.18,366.0,36.91,0.0,-10.832395851423936
1543025479857,33.18,366.0,36.91,0.0,-10.845906259925773
1543025479857,33.18,366.0,36.91,0.0,-10.823354835108262
1543025479857,33.18,366.0,36.91,0.0,-10.836402708574463
1543025479857,33.18,366.0,36.91,0.0,-10.850110218617369
1543025479857,33.18,366.0,36.91,0.0,-10.813912565151186
1543025479857,33.18,366.0,36.91,0.0,-10.7994776406629
1543025479857,33.18,366.0,36.91,0.0,-10.84427586670171
1543025479857,33.18,366.0,36.91,0.0,-10.835371093099187
1543025479857,33.18,366.0,36.91,0.0,-10.816935313639068
1543025479857,33.18,366.0,36.91,0.0,-10.835475445818693
1543025479857,33.18,366.0,36.91,0.0,-10.82458685624241
1543025479857,33.18,366.0,36.91,0.0,-10.832689361277383
1543025479857,33.18,366.0,36.91,0.0,-10.814620428322504
1543025479857,33.18,366.0,36.91,0.0,-10.83529605258096
1543025479857,33.18,366.0,36.91,0.0,-10.816743218125003
1543025479857,33.18,366.0,36.91,0.0,-10.81004848498179
1543025479857,33.18,366.0,36.91,0.0,-10.829080727894608
1543025479857,33.18,366.0,36.91,0.0,-10.82656339519449
1543025479857,33.18,366.0,36.91,0.0,-10.815729244838847
1543025479857,33.18,366.0,36.91,0.0,-10.836505587078308
1543025479857,33.18,366.0,36.91,0.0,-10.80554747673841
1543025479857,33.18,366.0,36.91,0.0,-10.847379757173835
1543025479857,33.18,366.0,36.91,0.0,-10.807270502590839
1543025479857,33.18,366.0,36.91,0.0,-10.804261407378704
1543025479857,33.18,366.0,36.91,0.0,-10.822899021980623
1543025479857,33.18,366.0,36.91,0.0,-10.817669573417584
1543025479857,33.18,366.0,36.91,0.0,-10.817732099287392
1543025479857,33.18,366.0,36.91,0.0,-10.823195497597428
1543025479857,33.18,366.0,36.91,0.0,-10.813063080344296
1543025479857,33.18,366.0,36.91,0.0,-10.811424503166863
1543025479857,33.18,366.0,36.91,0.0,-10.815540562863383
1543025479857,33.18,366.0,36.91,0.0,-10.808822495704126
1543025479857,33.18,366.0,36.91,0.0,-10.823212355442893
1543025479857,33.18,366.0,36.91,0.0,-10.811225146507033
1543025479857,33.18,366.0,36.91,0.0,-10.822507003836964
1543025479857,33.18,366.0,36.91,0.0,-10.840087026624262
1543025479857,33.18,366.0,36.91,0.0,-10.813938283398048
1543025479857,33.18,366.0,36.91,0.0,-10.818307855480938
1543025479857,33.18,366.0,36.91,0.0,-10.82438091237939
1543025479857,33.18,366.0,36.91,0.0,-10.836463498685552
1543025479857,33.18,366.0,36.91,0.0,-10.822593147584701
1543025479857,33.18,366.0,36.91,0.0,-10.83966540266602
1543025479857,33.18,366.0,36.91,0.0,-10.811710703089025
1543025479857,33.18,366.0,36.91,0.0,-10.82291931334236
1543025479857,33.18,366.0,36.91,0.0,-10.814959927791058
1543025479857,33.18,366.0,36.91,0.0,-10.820667257390186
1543025479857,33.18,366.0,36.91,0.0,-10.809386943280177
1543025479857,33.18,366.0,36.91,0.0,-10.812468113401183
1543025479857,33.18,366.0,36.91,0.0,-10.83408225038449
1543025479857,33.18,366.0,36.91,0.0,-10.828573442570669
1543025479857,33.18,366.0,36.91,0.0,-10.815694229263372
1543025479857,33.18,366.0,36.91,0.0,-10.816790140738876
1543025479857,33.18,366.0,36.91,0.0,-10.823775973991651
1543025479857,33.18,366.0,36.91,0.0,-10.82409706312908
1543025479857,33.18,366.0,36.91,0.0,-10.80547769868321
1543025479857,33.18,366.0,36.91,0.0,-10.822710467926564
1543025479857,33.18,366.0,36.91,0.0,-10.829740509010547
1543025479857,33.18,366.0,36.91,0.0,-10.793762078133774
1543025479857,33.18,366.0,36.91,0.0,-10.828418546354891
1543025479857,33.18,366.0,36.91,0.0,-10.810130638158297
1543025479857,33.18,366.0,36.91,0.0,-10.8129513772671
1543025479857,33.18,366.0,36.91,0.0,-10.817585258381918
1543025479857,33.18,366.0,36.91,0.0,-10.835957981261185
1543025479857,33.18,366.0,36.91,0.0,-9.320171042384752
1543025480897,33.18,366.0,36.9,0.0,-8.27502414495244
1543025481908,33.17,366.0,36.9,0.0,-9.40932346040402
1543025483108,33.17,366.0,36.89,0.0,-10.790211387244707
1543025483949,33.17,366.0,36.89,0.0,-10.818769441630243
1543025484985,33.17,366.0,36.89,0.0,-8.772500214584733
1543025485989,33.17,366.0,36.87,0.0,-9.307562948495958
1543025487207,33.17,366.0,36.86,0.0,-7.4226560854198
1543025488040,33.16,366.0,36.86,0.0,-9.271091073323339
1543025489049,33.16,366.0,36.85,0.0,-10.80432912790656
1543025489805,33.16,366.0,36.85,0.0,-10.836846048415259
1543025490798,33.16,366.0,36.85,0.0,-9.231101931468674
1543025491803,33.16,366.0,36.84,0.0,-9.298837840468845
1543025492902,33.16,366.0,36.83,0.0,-9.40888129471693
1543025494240,33.16,366.0,36.82,0.0,-10.841139371931037
1543025494903,33.16,366.0,36.82,0.0,-10.818015331352733
1543025495810,33.16,366.0,36.82,0.0,-9.335870872746105
1543025496840,33.16,366.0,36.81,0.0,-9.22068684046339
1543025497840,33.16,366.0,36.8,0.0,-7.63895695499868
1543025498997,33.15,366.0,36.79,0.0,-9.118921761649442
1543025499808,33.15,366.0,36.78,0.0,-8.349887378675344
1543025500841,33.15,367.0,36.78,0.0,-10.84262967667854
1543025501840,33.15,367.0,36.78,0.0,-9.187069905803677
1543025502841,33.15,367.0,36.77,0.0,-9.297677530079236
1543025503903,33.15,367.0,36.76,0.0,-7.026350130621237
1543025505102,33.14,367.0,36.74,0.0,-10.84464851013249
1543025505903,33.14,367.0,36.74,0.0,-10.811430343293994
1543025506840,33.14,367.0,36.74,0.0,-9.293396438502398
1543025507840,33.14,367.0,36.73,0.0,-8.389511081497224
1543025508840,33.14,367.0,36.7,0.0,-7.346077576125298
1543025510000,33.13,367.0,36.69,0.0,-9.334864157782407
1543025511201,33.13,367.0,36.68,0.0,-9.13776179582478
1543025512000,33.13,367.0,36.67,0.0,-10.832713317585599
1543025512841,33.13,367.0,36.67,0.0,-7.0537979700185485
1543025513841,33.12,367.0,36.65,0.0,-9.233444040877295
1543025514908,33.12,367.0,36.64,0.0,-8.974939350000893
1543025516109,33.12,367.0,36.62,0.0,-9.10429118321736
1543025516910,33.12,367.0,36.61,0.0,-10.845906259925773
1543025517840,33.12,367.0,36.61,0.0,-9.243830042961433
1543025518905,33.12,367.0,36.6,0.0,-6.6441073278230185
1543025519900,33.11,367.0,36.57,0.0,-9.28367219864431
1543025521014,33.11,367.0,36.56,0.0,-8.985451448416173
1543025522207,33.11,367.0,36.54,0.0,-9.175264601424946
1543025523007,33.11,367.0,36.53,0.0,-8.247410582435764
1543025523901,33.11,366.0,36.53,0.0,-9.019545812668342
1543025525105,33.11,366.0,36.51,0.0,-8.076600290931657
1543025526109,33.1,366.0,36.5,0.0,-9.278212235336278
1543025527103,33.1,366.0,36.49,0.0,-8.317873767072452
1543025527910,33.1,366.0,36.46,0.0,-10.832689361277383
1543025528930,33.1,366.0,36.46,0.0,-6.515693806472384
1543025529950,33.08,367.0,36.45,0.0,-6.798214727212392
1543025530986,33.07,367.0,36.42,0.0,-10.816743218125003
1543025531998,33.07,367.0,36.42,0.0,-7.671048999760085
1543025533203,33.06,367.0,36.41,0.0,-9.149477156587647
1543025534042,33.06,367.0,36.4,0.0,-8.262088539123749
1543025535042,33.05,367.0,36.4,0.0,-8.86215583903052
1543025536060,33.05,367.0,36.38,0.0,-8.06379701903882
1543025537100,33.04,367.0,36.37,0.0,-9.24107451562966
1543025538120,33.04,367.0,36.36,0.0,-8.045420697779326
1543025539140,33.03,367.0,36.36,0.0,-8.651659932835909
1543025539902,33.03,367.0,36.34,0.0,-10.804261407378704
1543025540901,33.03,367.0,36.34,0.0,-7.866967709161101
1543025541901,33.02,367.0,36.33,0.0,-6.861254884458732
1543027713906,27.98,366.0,29.28,0.0,-10.817732099287392
1543027713906,27.98,366.0,29.28,0.0,-10.823195497597428
1543027713906,27.98,366.0,29.28,0.0,-10.813063080344296
1543027713906,27.98,366.0,29.28,0.0,-10.811424503166863
1543027713906,27.98,366.0,29.28,0.0,-10.815540562863383
1543027713906,27.98,366.0,29.28,0.0,-10.808822495704126
1543027713906,27.98,366.0,29.28,0.0,-10.823212355442893
1543027713906,27.98,366.0,29.28,0.0,-10.811225146507033
1543027713906,27.98,366.0,29.28,0.0,-10.822507003836964
1543027713906,27.98,366.0,29.28,0.0,-10.840087026624262
1543027713906,27.98,366.0,29.28,0.0,-10.813938283398048
1543027713906,27.98,366.0,29.28,0.0,-10.818307855480938
1543027713906,27.98,366.0,29.28,0.0,-10.82438091237939
1543027713906,27.98,366.0,29.28,0.0,-10.836463498685552
1543027713906,27.98,366.0,29.28,0.0,-10.822593147584701
1543027713906,27.98,366.0,29.28,0.0,-10.83966540266602
1543027713906,27.98,366.0,29.28,0.0,-10.811710703089025
1543027713906,27.98,366.0,29.28,0.0,-10.82291931334236
1543027713906,27.98,366.0,29.28,0.0,-10.814959927791058
1543027713906,27.98,366.0,29.28,0.0,-10.820667257390186
1543027713906,27.98,366.0,29.28,0.0,-10.809386943280177
1543027713906,27.98,366.0,29.28,0.0,-10.812468113401183
1543027713906,27.98,366.0,29.28,0.0,-10.83408225038449
1543027713906,27.98,366.0,29.28,0.0,-10.828573442570669
1543027713906,27.98,366.0,29.28,0.0,-10.815694229263372
1543027713906,27.98,366.0,29.28,0.0,-10.816790140738876
1543027713906,27.98,366.0,29.28,0.0,-10.823775973991651
1543027713906,27.98,366.0,29.28,0.0,-10.82409706312908
1543027713906,27.98,366.0,29.28,0.0,-10.80547769868321
1543027713906,27.98,366.0,29.28,0.0,-10.822710467926564
1543027713906,27.98,366.0,29.28,0.0,-10.829740509010547
1543027713906,27.98,366.0,29.28,0.0,-10.793762078133774
1543027713906,27.98,366.0,29.28,0.0,-10.828418546354891
1543027713906,27.98,366.0,29.28,0.0,-10.810130638158297
1543027713906,27.98,366.0,29.28,0.0,-10.8129513772671
1543027713906,27.98,366.0,29.28,0.0,-10.817585258381918
1543027713906,27.98,366.0,29.28,0.0,-10.835957981261185
1543027713906,27.98,366.0,29.28,0.0,-10.806589811018073
1543027713906,27.98,366.0,29.28,0.0,-10.805645438100683
1543027713906,27.98,366.0,29.28,0.0,-10.823968811277588
1543027713906,27.98,366.0,29.28,0.0,-10.790211387244707
1543027713906,27.98,366.0,29.28,0.0,-10.818769441630243
1543027713906,27.98,366.0,29.28,0.0,-10.821817874318585
1543027713906,27.98,366.0,29.28,0.0,-10.833716918470202
1543027713906,27.98,366.0,29.28,0.0,-10.821548068907612
1543027713906,27.98,366.0,29.28,0.0,-10.817492608446013
1543027713906,27.98,366.0,29.28,0.0,-10.80432912790656
1543027713906,27.98,366.0,29.28,0.0,-10.836846048415259
1543027713906,27.98,366.0,29.28,0.0,-10.823678112270398
1543027713906,27.98,366.0,29.28,0.0,-10.836415370415972
1543027713906,27.98,366.0,29.28,0.0,-10.826902435109918
1543027713906,27.98,366.0,29.28,0.0,-10.841139371931037
1543027713906,27.98,366.0,29.28,0.0,-10.818015331352733
1543027713906,27.98,366.0,29.28,0.0,-10.834581718804976
1543027713906,27.98,366.0,29.28,0.0,-10.817172811566962
1543027713906,27.98,366.0,29.28,0.0,-10.825528897551397
1543027714914,27.98,366.0,29.28,0.0,-7.622699526149406
1543027715906,27.97,367.0,29.28,0.0,-10.821883063338168
1543027717112,27.97,367.0,29.28,0.0,-10.84262967667854
1543027717112,27.97,367.0,29.28,0.0,-10.804514975735607
1543027718910,27.97,367.0,29.28,0.0,-9.312185417182201
1543027720003,27.97,367.0,29.27,0.0,-10.808887891166703
1543027720959,27.97,367.0,29.27,0.0,-10.84464851013249
1543027722004,27.97,367.0,29.27,0.0,-7.348552904576504
1543027723204,27.96,366.0,29.26,0.0,-10.85199986432712
1543027723204,27.96,366.0,29.26,0.0,-10.79141336944372
1543027724404,27.96,366.0,29.26,0.0,-10.829453627301543
1543027725205,27.96,366.0,29.26,0.0,-10.805207744248742
1543027726131,27.96,366.0,29.26,0.0,-10.810642405535226
1543027728127,27.96,366.0,29.26,0.0,-7.873799742229313
1543027729121,27.95,366.0,29.25,0.0,-10.817640063402704
1543027730905,27.95,366.0,29.25,0.0,-10.808507719416058
1543027730905,27.95,366.0,29.25,0.0,-10.849746328439831
1543027731907,27.95,366.0,29.25,0.0,-8.029378342839287
1543027733003,27.94,366.0,29.25,0.0,-10.845906259925773
1543027733003,27.94,366.0,29.25,0.0,-10.823354835108262
1543027734320,27.94,366.0,29.25,0.0,-10.836402708574463
1543027734320,27.94,366.0,29.25,0.0,-9.304667409047433
1543027735471,27.94,366.0,29.24,0.0,-10.813912565151186
1543027735471,27.94,366.0,29.24,0.0,-10.7994776406629
1543027736907,27.94,366.0,29.24,0.0,-10.84427586670171
1543027736907,27.94,366.0,29.24,0.0,-8.121583558201026
1543027737914,27.93,366.0,29.24,0.0,-10.816935313639068
1543027739126,27.93,366.0,29.24,0.0,-10.835475445818693
1543027739126,27.93,366.0,29.24,0.0,-10.82458685624241
1543027740906,27.93,366.0,29.24,0.0,-10.832689361277383
1543027740906,27.93,366.0,29.24,0.0,-8.240943487756471
1543027741906,27.92,366.0,29.24,0.0,-10.83529605258096
1543027742907,27.92,366.0,29.24,0.0,-9.3088723433791
1543027744005,27.92,366.0,29.23,0.0,-10.81004848498179
1543027744005,27.92,366.0,29.23,0.0,-7.6023673957028075
1543027745206,27.91,366.0,29.23,0.0,-10.82656339519449
1543027745206,27.91,366.0,29.23,0.0,-10.312694856947024
1543027747913,27.91,366.0,29.22,0.0,-10.836505587078308
1543027747913,27.91,366.0,29.22,0.0,-8.030789447632847
1543027748912,27.9,366.0,29.22,0.0,-10.847379757173835
1543027750108,27.9,366.0,29.22,0.0,-10.807270502590839
1543027750108,27.9,366.0,29.22,0.0,-10.804261407378704
1543027751920,27.9,366.0,29.22,0.0,-10.822899021980623
1543027751920,27.9,366.0,29.22,0.0,-10.817669573417584
1543027752929,27.9,366.0,29.22,0.0,-10.817732099287392
1543027753923,27.9,366.0,29.22,0.0,-7.819571126627637
1543027755005,27.89,366.0,29.21,0.0,-10.813063080344296
1543027755005,27.89,366.0,29.21,0.0,-10.811424503166863
1543027756207,27.89,366.0,29.21,0.0,-10.815540562863383
1543027757006,27.89,366.0,29.21,0.0,-7.107807438613024
1543027758928,27.88,366.0,29.21,0.0,-10.823212355442893
1543027758928,27.88,366.0,29.21,0.0,-10.811225146507033
1543027759930,27.88,366.0,29.21,0.0,-10.822507003836964
1543027761109,27.88,366.0,29.21,0.0,-10.840087026624262
1543027761109,27.88,366.0,29.21,0.0,-10.813938283398048
1543027762308,27.88,366.0,29.21,0.0,-10.818307855480938
1543027762308,27.88,366.0,29.21,0.0,-7.15490936994788
1543027763970,27.87,366.0,29.21,0.0,-10.836463498685552
1543027764990,27.87,366.0,29.21,0.0,-9.271371494337492
1543027766011,27.87,366.0,29.2,0.0,-7.663645032881936
1543027767206,27.86,366.0,29.2,0.0,-10.811710703089025
1543027767206,27.86,366.0,29.2,0.0,-10.82291931334236
1543027768051,27.86,366.0,29.2,0.0,-8.29979214520587
1543027769070,27.86,365.0,29.2,0.0,-8.118665503236201
1543027770112,27.85,365.0,29.2,0.0,-10.809386943280177
1543027771111,27.85,365.0,29.2,0.0,-8.254453889058261
1543027772151,27.84,365.0,29.2,0.0,-10.83408225038449
1543027773320,27.84,365.0,29.2,0.0,-10.828573442570669
1543027773320,27.84,365.0,29.2,0.0,-10.815694229263372
1543027775211,27.84,365.0,29.2,0.0,-8.186284416248474
1543027776247,27.83,365.0,29.2,0.0,-10.823775973991651
1543027777251,27.83,365.0,29.2,0.0,-8.13141980774507
1543027778271,27.82,365.0,29.2,0.0,-7.30939833257818
1543027780004,27.81,365.0,29.2,0.0,-10.822710467926564
1543027780004,27.81,365.0,29.2,0.0,-10.829740509010547
1543027781005,27.81,365.0,29.2,0.0,-10.793762078133774
1543027782010,27.81,365.0,29.2,0.0,-10.828418546354891
1543027783113,27.81,365.0,29.2,0.0,-10.810130638158297
1543027783113,27.81,365.0,29.2,0.0,-7.403926190909096
1543027784447,27.8,365.0,29.2,0.0,-10.817585258381918
1543027784447,27.8,365.0,29.2,0.0,-10.835957981261185
1543027787005,27.8,365.0,29.2,0.0,-10.806589811018073
1543027787005,27.8,365.0,29.2,0.0,-10.805645438100683
1543027788004,27.8,365.0,29.2,0.0,-7.609465731858692
1543027789206,27.79,365.0,29.2,0.0,-10.790211387244707
1543027789206,27.79,365.0,29.2,0.0,-10.818769441630243
1543027791005,27.79,365.0,29.2,0.0,-10.821817874318585
1543027791005,27.79,365.0,29.2,0.0,-6.943027864055683
1543027793005,27.78,365.0,29.2,0.0,-10.821548068907612
1543027793005,27.78,365.0,29.2,0.0,-10.817492608446013
1543027793005,27.78,365.0,29.2,0.0,-10.80432912790656
1543027793005,27.78,365.0,29.2,0.0,-10.836846048415259
1543027794115,27.78,365.0,29.2,0.0,-10.823678112270398
1543027794115,27.78,365.0,29.2,0.0,-7.111058988269285
1543027795309,27.77,366.0,29.2,0.0,-10.826902435109918
1543027795309,27.77,366.0,29.2,0.0,-6.67531220572596
1543027798005,27.76,366.0,29.2,0.0,-10.818015331352733
1543027798005,27.76,366.0,29.2,0.0,-10.834581718804976
1543027798005,27.76,366.0,29.2,0.0,-10.817172811566962
1543027798005,27.76,366.0,29.2,0.0,-10.825528897551397
1543027798005,27.76,366.0,29.2,0.0,-10.825766266506555
1543027798005,27.76,366.0,29.2,0.0,-10.821883063338168
1543027799004,27.76,366.0,29.2,0.0,-7.426064197138615
1543027800206,27.75,366.0,29.2,0.0,-10.804514975735607
1543027800206,27.75,366.0,29.2,0.0,-10.855579791861107
1543027800206,27.75,366.0,29.2,0.0,-10.808887891166703
1543027800206,27.75,366.0,29.2,0.0,-6.899323963249291
1543027802005,27.74,366.0,29.2,0.0,-10.811430343293994
1543027802005,27.74,366.0,29.2,0.0,-10.85199986432712
1543027803006,27.74,366.0,29.2,0.0,-8.3336527683216
1543027804003,27.73,366.0,29.2,0.0,-10.829453627301543
1543027805105,27.73,366.0,29.2,0.0,-10.805207744248742
1543027805105,27.73,366.0,29.2,0.0,-10.810642405535226
1543027806313,27.73,366.0,29.2,0.0,-10.832713317585599
1543027806313,27.73,366.0,29.2,0.0,-6.983485227922653
1543027809004,27.72,366.0,29.2,0.0,-10.808507719416058
1543027809004,27.72,366.0,29.2,0.0,-10.849746328439831
1543027809004,27.72,366.0,29.2,0.0,-10.832395851423936
1543027809004,27.72,366.0,29.2,0.0,-10.845906259925773
1543027809004,27.72,366.0,29.2,0.0,-10.823354835108262
1543027809004,27.72,366.0,29.2,0.0,-7.4416909499869
1543027810005,27.71,367.0,29.2,0.0,-10.850110218617369
1543027811205,27.71,367.0,29.2,0.0,-10.813912565151186
1543027811205,27.71,367.0,29.2,0.0,-10.7994776406629
1543027811205,27.71,367.0,29.2,0.0,-10.84427586670171
1543027811205,27.71,367.0,29.2,0.0,-10.835371093099187
1543027813048,27.71,367.0,29.2,0.0,-10.816935313639068
1543027813048,27.71,367.0,29.2,0.0,-7.931893791339759
1543027814048,27.7,367.0,29.2,0.0,-10.82458685624241
1543027815061,27.7,367.0,29.2,0.0,-10.832689361277383
1543027816110,27.7,367.0,29.2,0.0,-10.814620428322504
1543027816110,27.7,367.0,29.2,0.0,-10.83529605258096
1543027817309,27.7,367.0,29.2,0.0,-10.816743218125003
1543027817309,27.7,367.0,29.2,0.0,-7.332894849698779
1543027819161,27.69,367.0,29.2,0.0,-10.829080727894608
1543027819161,27.69,367.0,29.2,0.0,-9.218142294083727
1543027820206,27.69,367.0,29.21,0.0,-10.815729244838847
1543027821202,27.69,367.0,29.21,0.0,-8.267175792382117
1543027822248,27.68,367.0,29.21,0.0,-10.80554747673841
1543027822248,27.68,367.0,29.21,0.0,-10.847379757173835
1543027823248,27.68,367.0,29.21,0.0,-10.807270502590839
1543027824262,27.68,367.0,29.21,0.0,-7.218024036311165
1543027826047,27.67,367.0,29.21,0.0,-10.822899021980623
1543027826047,27.67,367.0,29.21,0.0,-10.817669573417584
1543027827111,27.67,367.0,29.21,0.0,-10.817732099287392
1543027828447,27.67,367.0,29.21,0.0,-10.823195497597428
1543027828447,27.67,367.0,29.21,0.0,-10.813063080344296
1543027828447,27.67,367.0,29.21,0.0,-10.811424503166863
1543027828447,27.67,367.0,29.21,0.0,-10.815540562863383
1543027830048,27.67,367.0,29.21,0.0,-10.808822495704126
1543027830048,27.67,367.0,29.21,0.0,-8.200447559873835
1543027831048,27.66,367.0,29.21,0.0,-10.811225146507033
1543027832048,27.66,367.0,29.21,0.0,-10.822507003836964
1543027833204,27.66,367.0,29.21,0.0,-10.840087026624262
1543027833204,27.66,367.0,29.21,0.0,-10.813938283398048
1543027834571,27.66,367.0,29.21,0.0,-10.818307855480938
1543027834571,27.66,367.0,29.21,0.0,-10.82438091237939
1543027834571,27.66,367.0,29.21,0.0,-10.836463498685552
1543027834571,27.66,367.0,29.21,0.0,-10.175117001059338
1543027837062,27.66,367.0,29.22,0.0,-10.83966540266602
1543027837062,27.66,367.0,29.22,0.0,-10.811710703089025
1543027837062,27.66,367.0,29.22,0.0,-10.82291931334236
1543027837062,27.66,367.0,29.22,0.0,-10.814959927791058
1543027838108,27.66,367.0,29.22,0.0,-10.820667257390186
1543027839307,27.66,367.0,29.22,0.0,-10.809386943280177
1543027839307,27.66,367.0,29.22,0.0,-10.812468113401183
1543027839307,27.66,367.0,29.22,0.0,-10.83408225038449
1543027839307,27.66,367.0,29.22,0.0,-7.064146954138255
1543027841107,27.65,367.0,29.22,0.0,-10.815694229263372
1543027841107,27.65,367.0,29.22,0.0,-9.231456602844402
1543027842107,27.65,367.0,29.21,0.0,-10.823775973991651
1543027843108,27.65,367.0,29.21,0.0,-8.228096163126823
1543027844205,27.65,368.0,29.21,0.0,-10.80547769868321
1543027844205,27.65,368.0,29.21,0.0,-10.822710467926564
1543027845405,27.65,368.0,29.21,0.0,-10.829740509010547
1543027845405,27.65,368.0,29.21,0.0,-7.009179298533147
1543027848106,27.64,368.0,29.21,0.0,-10.828418546354891
1543027848106,27.64,368.0,29.21,0.0,-10.810130638158297
1543027848106,27.64,368.0,29.21,0.0,-10.8129513772671
1543027848106,27.64,368.0,29.21,0.0,-10.817585258381918
1543027848106,27.64,368.0,29.21,0.0,-10.835957981261185
1543027848106,27.64,368.0,29.21,0.0,-8.119189719701192
1543027849107,27.63,368.0,29.21,0.0,-10.805645438100683
1543027850316,27.63,368.0,29.21,0.0,-10.823968811277588
1543027850316,27.63,368.0,29.21,0.0,-10.790211387244707
1543027852106,27.63,368.0,29.21,0.0,-10.818769441630243
1543027852106,27.63,368.0,29.21,0.0,-10.821817874318585
1543027852106,27.63,368.0,29.21,0.0,-10.833716918470202
1543027852106,27.63,368.0,29.21,0.0,-10.821548068907612
1543027853107,27.63,368.0,29.21,0.0,-10.817492608446013
1543027854107,27.63,368.0,29.21,0.0,-8.209597315856987
1543027855204,27.62,368.0,29.21,0.0,-10.836846048415259
1543027856404,27.62,368.0,29.21,0.0,-10.823678112270398
1543027856404,27.62,368.0,29.21,0.0,-10.836415370415972
1543027856404,27.62,368.0,29.21,0.0,-10.826902435109918
