podkin_drova,timestamps,temp
False,1543020655935,108.71
False,1543020656818,108.74
False,1543020657820,108.74
False,1543020658824,108.76
False,1543020660011,108.75
False,1543020661207,108.79
False,1543020662407,108.8
False,1543020663208,108.82
False,1543020663936,108.82
False,1543020664936,108.77
False,1543020666135,108.77
False,1543020666936,108.76
False,1543020667904,108.75
False,1543020668936,108.74
False,1543020669937,108.75
False,1543020671006,108.75
False,1543020672216,108.73
False,1543020673025,108.73
False,1543020674044,108.75
False,1543020675081,108.74
False,1543020676081,108.78
False,1543020677137,108.77
False,1543020678137,108.77
False,1543020679136,108.76
False,1543020680146,108.75
False,1543020681196,108.78
False,1543020682216,108.77
False,1543020683235,108.79
False,1543020684245,108.79
False,1543020684937,108.79
False,1543020685937,108.79
False,1543020686936,108.81
False,1543020688337,108.82
False,1543020688937,108.82
False,1543020689937,108.88
False,1543020690936,108.87
False,1543020691936,108.84
False,1543020693005,108.87
False,1543020694446,108.9
False,1543020695015,108.9
False,1543020695937,108.96
False,1543020696937,108.93
False,1543020697937,108.91
False,1543020699137,108.89
False,1543020699937,108.95
False,1543020700937,108.93
False,1543020701937,108.93
False,1543020702936,108.97
False,1543020704006,108.9
False,1543020705208,108.95
False,1543020706006,108.94
False,1543020707007,108.94
False,1543020708024,108.94
False,1543020708937,108.94
False,1543020710137,108.95
False,1543020710938,108.95
False,1543020711937,108.99
False,1543020712936,108.97
False,1543020713937,108.96
False,1543020715006,108.97
False,1543020716205,108.91
False,1543020717411,108.93
False,1543020718610,108.95
False,1543020719409,108.98
False,1543020720137,108.98
False,1543020721137,108.97
False,1543020722336,108.96
False,1543020723137,108.96
False,1543020724137,108.93
False,1543020725138,108.97
False,1543020726137,108.97
False,1543020727206,108.98
False,1543020728406,109.04
False,1543020729207,109.04
False,1543020730138,109.02
False,1543020731186,109.03
False,1543020732205,109.02
False,1543020733337,109.07
False,1543020734246,109.03
False,1543020735282,109.02
False,1543020736282,109.04
False,1543020737296,109.1
False,1543020738338,109.06
False,1543020739404,109.03
False,1543020740387,109.08
False,1543020741138,109.08
False,1543020742138,109.1
False,1543020743138,109.12
False,1543020744506,109.08
False,1543020745139,109.08
False,1543020746137,109.13
False,1543020747138,109.09
False,1543020748137,109.09
False,1543020749212,109.16
False,1543020750627,109.14
False,1543020751206,109.14
False,1543020752138,109.16
False,1543020753138,109.19
False,1543020754138,109.18
False,1543020755338,109.17
False,1543020756138,109.17
False,1543020757138,109.19
False,1543020758139,109.19
False,1543020759139,109.21
False,1543020760206,109.23
False,1543020761406,109.24
False,1543020762210,109.24
False,1543020763229,109.22
False,1543020764138,109.2
False,1543020765138,109.25
False,1543020766338,109.28
False,1543020767138,109.28
False,1543020768138,109.24
False,1543020769138,109.29
False,1543020770139,109.25
False,1543020771206,109.29
False,1543020772406,109.29
False,1543020773206,109.29
False,1543020774138,109.29
False,1543020775138,109.26
False,1543020776138,109.26
False,1543020777338,109.32
False,1543020778539,109.29
False,1543020779206,109.29
False,1543020780227,109.33
False,1543020781247,109.34
False,1543020782283,109.38
False,1543020783407,109.36
False,1543020784297,109.32
False,1543020785339,109.33
False,1543020786339,109.35
False,1543020787357,109.31
False,1543020788398,109.35
False,1543020789539,109.35
False,1543020790441,109.34
False,1543020791447,109.36
False,1543020792484,109.37
False,1543020793207,109.37
False,1543020794539,109.37
False,1543020795215,109.37
False,1543020796205,109.38
False,1543020797205,109.4
False,1543020798205,109.39
False,1543020799339,109.39
False,1543020800684,109.39
False,1543020801339,109.39
False,1543020802207,109.39
False,1543020803208,109.4
False,1543020804207,109.36
False,1543020805407,109.41
False,1543020806206,109.41
False,1543020807209,109.4
False,1543020808206,109.39
False,1543020809206,109.44
False,1543020810339,109.44
False,1543020811539,109.46
False,1543020812339,109.46
False,1543020813339,109.48
False,1543020814206,109.48
False,1543020815207,109.46
False,1543020816408,109.47
False,1543020817207,109.47
False,1543020818207,109.48
False,1543020819212,109.51
False,1543020820209,109.54
False,1543020821339,109.5
False,1543020822539,109.48
False,1543020823340,109.54
False,1543020824207,109.54
False,1543020825208,109.51
False,1543020826207,109.53
False,1543020827410,109.54
False,1543020828238,109.54
False,1543020829283,109.56
False,1543020830284,109.6
False,1543020831287,109.54
False,1543020832355,109.55
False,1543020833538,109.55
False,1543020834347,109.57
False,1543020835397,109.59
False,1543020836418,109.57
False,1543020837438,109.62
False,1543020838483,109.6
False,1543020839605,109.59
False,1543020840497,109.59
False,1543020841217,109.59
False,1543020842220,109.61
False,1543020843587,109.59
False,1543020844609,109.57
False,1543020845340,109.57
False,1543020846226,109.57
False,1543020847228,109.6
False,1543020848225,109.57
False,1543020849408,109.59
False,1543020850739,109.61
False,1543020851408,109.63
False,1543020852240,109.63
False,1543020853233,109.65
False,1543020854338,109.66
False,1543020855538,109.67
False,1543020856340,109.68
False,1543020857239,109.68
False,1543020858242,109.69
False,1543020859244,109.67
False,1543020860410,109.7
False,1543020861606,109.73
False,1543020862407,109.71
False,1543020863407,109.73
False,1543020864339,109.74
False,1543020865340,109.7
False,1543020866539,109.74
False,1543020867338,109.71
False,1543020868339,109.71
False,1543020869339,109.74
False,1543020870339,109.75
False,1543020871408,109.77
False,1543020872606,109.73
False,1543020873410,109.75
False,1543020874338,109.78
False,1543020875308,109.76
False,1543020876339,109.75
False,1543020877539,109.81
False,1543020878339,109.76
False,1543020879388,109.79
False,1543020880408,109.79
False,1543020881428,109.77
False,1543020882449,109.82
False,1543020883606,109.81
False,1543020884489,109.82
False,1543020885508,109.8
False,1543020886540,109.82
False,1543020887548,109.8
False,1543020888598,109.78
False,1543020889339,109.83
False,1543020890307,109.78
False,1543020891339,109.8
False,1543020892309,109.81
False,1543020893406,109.79
False,1543020894740,109.78
False,1543020895406,109.82
False,1543020896340,109.79
False,1543020897339,109.84
False,1543020898339,109.83
False,1543020899508,109.83
False,1543020900339,109.87
False,1543020901340,109.85
False,1543020902309,109.86
False,1543020903339,109.86
False,1543020904407,109.9
False,1543020905606,109.91
False,1543020906407,109.92
False,1543020907309,109.88
False,1543020908340,109.89
False,1543020909339,109.93
False,1543020910508,109.92
False,1543020911707,109.92
False,1543020912508,109.93
False,1543020913410,109.96
False,1543020914338,109.92
False,1543020915406,109.91
False,1543020916604,109.94
False,1543020917410,109.93
False,1543020918339,109.94
False,1543020919339,109.93
False,1543020920340,109.91
False,1543020921543,109.9
False,1543020922356,109.88
False,1543020923340,109.95
False,1543020924389,109.95
False,1543020925408,109.96
False,1543020926428,109.98
False,1543020927604,109.97
False,1543020928484,109.93
False,1543020929488,109.96
False,1543020930508,109.97
False,1543020931540,109.96
False,1543020932540,109.97
False,1543020933709,109.94
False,1543020934609,109.98
False,1543020935629,109.95
False,1543020936648,109.97
False,1543020937406,109.95
False,1543020938741,109.99
False,1543020939406,109.98
False,1543020940404,110.02
False,1543020941406,110.0
False,1543020942406,109.99
False,1543020943539,109.98
False,1543020944884,109.98
False,1543020945507,110.0
False,1543020946426,109.99
False,1543020947404,109.99
False,1543020948404,110.02
False,1543020949605,110.04
False,1543020950403,110.02
False,1543020951403,110.04
False,1543020952404,110.01
False,1543020953404,110.04
False,1543020954508,110.04
False,1543020955708,110.06
False,1543020956508,110.04
False,1543020957405,110.07
False,1543020958405,110.07
False,1543020959404,110.09
False,1543020960603,110.1
False,1543020961806,110.1
False,1543020962604,110.09
False,1543020963540,110.09
False,1543020964404,110.1
False,1543020965506,110.12
False,1543020966740,110.04
False,1543020967940,110.11
False,1543020968708,110.09
False,1543020969606,110.13
False,1543020970427,110.13
False,1543020971604,110.13
False,1543020972484,110.13
False,1543020973485,110.1
False,1543020974499,110.12
False,1543020975540,110.1
False,1543020976540,110.14
False,1543020977706,110.1
False,1543020978612,110.14
False,1543020979628,110.15
False,1543020980649,110.11
False,1543020981408,110.13
False,1543020982741,110.12
False,1543020983413,110.12
False,1543020984411,110.11
False,1543020985415,110.12
False,1543020986419,110.12
False,1543020987509,110.16
False,1543020988885,110.16
False,1543020989541,110.16
False,1543020990438,110.18
False,1543020991424,110.2
False,1543020992425,110.22
False,1543020993604,110.2
False,1543020994990,110.19
False,1543020995605,110.21
False,1543020996507,110.2
False,1543020997431,110.2
False,1543020998507,110.21
False,1543020999709,110.21
False,1543021000508,110.2
False,1543021001434,110.16
False,1543021002435,110.17
False,1543021003444,110.19
False,1543021004604,110.18
False,1543021005805,110.14
False,1543021006605,110.19
False,1543021007508,110.17
False,1543021008508,110.18
False,1543021009507,110.18
False,1543021010708,110.18
False,1543021011507,110.17
False,1543021012540,110.15
False,1543021013507,110.14
False,1543021014508,110.18
False,1543021015604,110.17
False,1543021016805,110.17
False,1543021017604,110.19
False,1543021018615,110.15
False,1543021019540,110.17
False,1543021020541,110.15
False,1543021021741,110.16
False,1543021022599,110.19
False,1543021023619,110.17
False,1543021024640,110.19
False,1543021025685,110.19
False,1543021026685,110.18
False,1543021027810,110.16
False,1543021028709,110.16
False,1543021029741,110.13
